Timestamp,Flux
0.45,22.29
0.29,14.37
0.29,14.34
0.55,27.39
0.78,38.96
1.11,55.35
1.23,61.72
1.23,61.72
1.07,53.25
0.72,35.76
0.49,24.5
0.36,18.09
0.36,18.09
0.55,27.46
0.67,33.73
0.76,37.79
0.76,37.79
0.65,32.59
0.52,25.77
0.35,17.54
0.16,7.93
0.03,1.56
0.03,1.56
0.03,1.56
0.19,9.38
0.28,13.92
0.28,13.92
0.28,13.92
0.01,0.35
-0.23,-11.56
-0.53,-26.3
-0.53,-26.3
-0.53,-26.3
-0.53,-26.3
-0.41,-20.38
-0.41,-20.38
-0.41,-20.38
-0.53,-26.3
-0.67,-33.57
-0.81,-40.7
-1.02,-51.13
-1.09,-54.51
-1.09,-54.51
-0.89,-44.48
-0.78,-38.84
-0.56,-28.16
-0.64,-31.78
-0.76,-37.77
-0.87,-43.45
-1.15,-57.4
-1.28,-63.94
-1.28,-63.94
-1.16,-58.02
-0.94,-47.03
-0.8,-39.9
-0.59,-29.47
-0.52,-26.09
-0.64,-32.12
-0.77,-38.7
-0.9,-45.0
-0.9,-45.0
-0.83,-41.38
-0.71,-35.39
-0.52,-25.85
-0.25,-12.49
-0.12,-5.95
-0.12,-5.95
-0.12,-5.95
-0.34,-17.14
-0.49,-24.34
-0.49,-24.34
-0.49,-24.34
-0.37,-18.31
-0.16,-7.98
-0.03,-1.68
-0.03,-1.68
-0.03,-1.68
-0.19,-9.46
-0.37,-18.52
-0.48,-23.86
-0.48,-23.86
-0.48,-23.86
-0.48,-23.86
-0.33,-16.38
-0.18,-9.19
-0.27,-13.63
-0.38,-19.17
-0.49,-24.65
-0.64,-32.02
-0.73,-36.53
-0.73,-36.53
-0.73,-36.53
-0.47,-23.51
-0.37,-18.31
-0.37,-18.31
-0.37,-18.31
-0.49,-24.65
-0.61,-30.4
-0.61,-30.4
-0.71,-35.43
-0.62,-30.98
-0.51,-25.44
-0.33,-16.52
-0.26,-12.9
-0.17,-8.39
-0.27,-13.59
-0.36,-18.07
-0.59,-29.43
-0.66,-32.91
-0.66,-32.91
-0.66,-32.91
-0.53,-26.58
-0.31,-15.59
-0.31,-15.59
-0.21,-10.56
-0.21,-10.56
-0.3,-15.04
-0.49,-24.51
-0.63,-31.26
-0.63,-31.26
-0.52,-26.06
-0.43,-21.58
-0.2,-9.87
-0.13,-6.4
-0.13,-6.4
-0.13,-6.4
-0.21,-10.32
-0.39,-19.31
-0.39,-19.31
-0.39,-19.31
-0.39,-19.31
-0.3,-14.83
-0.18,-8.81
-0.04,-2.06
-0.11,-5.4
-0.11,-5.4
-0.21,-10.6
-0.44,-22.13
-0.58,-29.02
-0.58,-29.02
-0.58,-29.02
-0.5,-25.1
-0.35,-17.73
-0.35,-17.73
-0.35,-17.73
-0.42,-21.24
-0.51,-25.44
-0.63,-31.61
-0.63,-31.61
-0.57,-28.26
-0.57,-28.26
-0.46,-23.06
-0.34,-17.11
-0.14,-6.77
-0.2,-10.18
-0.29,-14.7
-0.41,-20.31
-0.57,-28.26
-0.57,-28.26
-0.57,-28.26
-0.5,-24.75
-0.34,-17.14
-0.22,-10.98
-0.22,-10.98
-0.38,-18.83
-0.51,-25.41
-0.62,-31.23
-0.69,-34.74
-0.76,-38.18
-0.7,-34.77
-0.61,-30.26
-0.49,-24.65
-0.41,-20.31
-0.41,-20.31
-0.54,-27.09
-0.69,-34.43
-0.88,-43.93
-0.96,-48.17
-1.03,-51.54
-0.77,-38.73
-0.64,-32.16
-0.53,-26.34
-0.46,-22.82
-0.46,-22.82
-0.59,-29.57
-0.67,-33.74
-0.67,-33.74
-0.67,-33.74
-0.67,-33.74
-0.45,-22.27
-0.22,-11.22
-0.01,-0.64
0.07,3.59
0.06,3.04
-0.13,-6.46
-0.26,-12.84
-0.37,-18.45
-0.45,-22.31
-0.45,-22.31
-0.31,-15.56
-0.13,-6.43
-0.04,-1.95
-0.04,-1.95
-0.04,-1.95
-0.13,-6.64
-0.34,-16.93
-0.51,-25.34
-0.51,-25.34
-0.43,-21.41
-0.26,-12.94
-0.01,-0.47
0.1,5.14
0.18,9.0
0.18,9.0
0.06,3.18
-0.04,-1.78
-0.13,-6.26
-0.13,-6.26
-0.13,-6.26
-0.23,-11.63
-0.19,-9.63
-0.22,-11.22
-0.22,-11.22
-0.29,-14.59
-0.37,-18.52
-0.49,-24.61
-0.49,-24.61
-0.49,-24.61
-0.49,-24.61
-0.38,-18.79
-0.45,-22.65
-0.52,-26.06
-0.52,-26.06
-0.52,-26.06
-0.41,-20.69
-0.32,-16.11
-0.21,-10.6
-0.21,-10.6
-0.14,-7.22
-0.14,-7.22
-0.14,-7.22
-0.14,-7.22
-0.23,-11.42
-0.23,-11.42
-0.23,-11.42
-0.15,-7.57
-0.08,-4.16
-0.16,-7.91
-0.16,-7.91
-0.16,-7.91
-0.16,-7.91
-0.16,-7.91
-0.16,-7.91
-0.16,-7.91
-0.16,-7.91
-0.16,-7.91
-0.16,-7.91
-0.07,-3.71
-0.07,-3.71
-0.07,-3.71
-0.07,-3.71
-0.07,-3.71
0.0,0.04
-0.14,-7.05
-0.14,-7.05
-0.14,-7.05
-0.25,-12.35
-0.25,-12.35
-0.25,-12.35
-0.25,-12.35
-0.25,-12.35
-0.25,-12.35
-0.25,-12.35
-0.25,-12.35
-0.25,-12.35
-0.25,-12.35
-0.25,-12.35
-0.25,-12.35
-0.11,-5.26
-0.11,-5.26
-0.18,-9.12
-0.08,-3.81
-0.08,-3.81
-0.08,-3.81
-0.08,-3.81
-0.08,-3.81
-0.08,-3.81
-0.15,-7.67
-0.24,-12.08
-0.24,-12.08
-0.24,-12.08
-0.24,-12.08
-0.36,-17.8
-0.36,-17.8
-0.36,-17.8
-0.28,-13.94
-0.35,-17.59
-0.35,-17.59
-0.35,-17.59
-0.35,-17.59
-0.47,-23.37
-0.47,-23.37
-0.39,-19.52
-0.3,-15.11
-0.3,-15.11
-0.22,-11.22
-0.22,-11.22
-0.21,-10.56
-0.21,-10.56
-0.21,-10.56
-0.3,-14.94
-0.23,-11.29
-0.31,-15.35
-0.31,-15.35
-0.31,-15.35
-0.27,-13.39
-0.27,-13.39
-0.38,-18.86
-0.38,-18.86
-0.38,-18.86
-0.46,-22.75
-0.53,-26.51
-0.36,-17.93
-0.36,-17.93
-0.36,-17.93
-0.27,-13.56
-0.27,-13.56
-0.19,-9.5
-0.36,-17.79
-0.44,-21.79
-0.36,-17.97
-0.45,-22.41
-0.34,-16.93
-0.34,-16.93
-0.48,-23.86
-0.56,-28.2
-0.49,-24.44
-0.56,-27.95
-0.63,-31.74
-0.63,-31.74
-0.71,-35.57
-0.71,-35.57
-0.81,-40.52
-0.72,-35.81
-0.64,-31.81
-0.64,-31.81
-0.55,-27.37
-0.55,-27.37
-0.63,-31.5
-0.57,-28.26
-0.48,-23.93
-0.48,-23.93
-0.57,-28.4
-0.49,-24.61
-0.59,-29.54
-0.51,-25.72
-0.51,-25.72
-0.51,-25.27
-0.51,-25.75
-0.62,-30.92
-0.75,-37.39
-0.75,-37.39
-0.75,-37.39
-0.73,-36.6
-0.82,-41.21
-0.89,-44.69
-0.89,-44.69
-0.8,-40.21
-0.8,-40.21
-0.81,-40.66
-0.91,-45.28
-1.07,-53.44
-0.98,-48.93
-0.97,-48.41
-0.94,-47.03
-0.89,-44.28
-1.03,-51.3
-1.1,-54.78
-1.12,-55.78
-1.08,-54.13
-1.09,-54.3
-1.18,-59.09
-1.18,-59.09
-1.29,-64.56
-1.28,-64.01
-1.28,-64.15
-1.12,-55.99
-1.12,-55.99
-1.14,-56.95
-1.06,-53.16
-1.11,-55.64
-0.97,-48.62
-1.08,-53.85
-1.07,-53.58
-1.02,-50.86
-1.02,-51.13
-1.0,-50.24
-1.08,-53.82
-1.05,-52.75
-0.96,-47.93
-0.94,-47.21
-1.02,-51.23
-1.1,-54.82
-1.08,-53.92
-1.16,-58.19
-1.04,-51.99
-1.04,-51.99
-0.97,-48.45
-0.96,-47.79
-0.88,-43.86
-0.89,-44.42
-0.9,-45.07
-0.83,-41.49
-0.81,-40.46
-0.81,-40.46
-0.87,-43.55
-0.79,-39.53
-0.81,-40.49
-0.74,-36.87
-0.73,-36.43
-0.8,-40.04
-0.89,-44.52
-0.79,-39.35
-0.88,-43.97
-0.88,-43.97
-0.79,-39.49
-0.7,-34.94
-0.7,-34.94
-0.76,-38.15
-0.76,-38.15
-0.69,-34.74
-0.8,-40.18
-0.71,-35.63
-0.61,-30.61
-0.54,-26.78
-0.46,-23.17
-0.37,-18.69
-0.27,-13.46
-0.3,-14.94
-0.3,-14.94
-0.37,-18.55
-0.37,-18.55
-0.37,-18.55
-0.24,-11.97
-0.33,-16.49
-0.46,-23.2
-0.29,-14.35
-0.29,-14.35
-0.5,-25.03
-0.5,-25.03
-0.64,-31.85
-0.64,-31.85
-0.84,-42.14
-0.74,-37.22
-0.74,-37.22
-0.74,-37.22
-0.74,-37.22
-0.9,-44.83
-0.9,-44.83
-0.88,-44.11
-0.67,-33.67
-0.84,-42.18
-0.69,-34.57
-0.58,-28.92
-0.49,-24.58
-0.36,-17.76
-0.36,-17.76
-0.25,-12.7
-0.16,-8.12
-0.16,-8.12
-0.09,-4.5
-0.09,-4.5
0.06,3.11
0.06,3.11
0.04,2.21
0.2,10.1
0.3,15.2
0.15,7.59
0.01,0.53
-0.08,-3.81
-0.08,-3.81
-0.08,-3.81
0.05,2.56
0.05,2.56
0.05,2.56
0.05,2.56
0.05,2.56
0.05,2.56
0.05,2.56
0.03,1.53
-0.13,-6.36
-0.22,-11.18
-0.22,-11.18
-0.08,-4.12
-0.08,-4.12
-0.08,-4.12
-0.08,-4.12
-0.3,-15.01
-0.23,-11.6
-0.23,-11.6
-0.37,-18.66
-0.53,-26.54
-0.65,-32.43
-0.93,-46.45
-0.81,-40.73
-0.88,-44.14
-0.91,-45.62
-1.01,-50.58
-1.01,-50.58
-1.01,-50.58
-1.09,-54.26
-1.09,-54.26
-1.0,-49.75
-1.15,-57.5
-1.28,-63.87
-1.14,-56.81
-0.98,-48.93
-0.98,-49.06
-0.7,-35.05
-0.56,-28.2
-0.58,-28.78
-0.62,-30.85
-0.4,-20.24
-0.51,-25.3
-0.58,-29.16
-0.6,-30.06
-0.71,-35.53
-0.71,-35.53
-0.76,-37.8
-0.76,-37.87
-1.05,-52.75
-1.16,-58.12
-1.04,-52.1
-1.04,-52.1
-1.09,-54.27
-1.01,-50.27
-0.94,-46.96
-1.05,-52.61
-1.03,-51.54
-0.95,-47.69
-0.86,-43.11
-0.84,-41.83
-0.95,-47.55
-0.82,-40.94
-0.69,-34.5
-0.39,-19.62
-0.53,-26.61
-0.53,-26.61
-0.53,-26.61
-0.63,-31.29
-0.81,-40.35
-0.71,-35.29
-0.71,-35.29
-0.38,-19.24
-0.23,-11.63
-0.23,-11.63
-0.22,-11.04
-0.18,-9.15
-0.27,-13.28
-0.27,-13.28
-0.27,-13.28
-0.02,-0.92
-0.15,-7.57
-0.15,-7.57
-0.28,-14.14
-0.1,-5.09
-0.29,-14.59
-0.15,-7.29
-0.39,-19.34
-0.54,-26.96
-0.54,-26.96
-0.47,-23.34
-0.39,-19.52
-0.31,-15.38
-0.38,-19.03
-0.46,-23.2
-0.46,-23.2
-0.33,-16.56
-0.33,-16.56
-0.2,-9.98
-0.43,-21.48
-0.24,-11.98
-0.24,-12.18
-0.36,-18.11
-0.36,-18.11
-0.06,-3.09
-0.06,-3.09
-0.06,-3.09
-0.06,-3.09
-0.12,-6.02
-0.04,-1.85
-0.23,-11.49
-0.23,-11.49
-0.32,-15.8
-0.32,-15.8
-0.16,-7.91
-0.26,-13.08
-0.4,-20.17
-0.28,-14.25
-0.41,-20.55
-0.71,-35.56
-0.71,-35.56
-0.71,-35.56
-0.71,-35.56
-0.58,-28.99
-0.58,-28.99
-0.39,-19.34
-0.39,-19.34
-0.3,-15.04
-0.3,-15.04
-0.32,-16.11
-0.22,-10.94
-0.22,-10.94
-0.22,-10.94
-0.24,-12.08
-0.24,-12.08
-0.24,-12.08
-0.24,-12.08
-0.24,-12.08
-0.31,-15.56
-0.4,-20.03
-0.4,-20.03
-0.56,-28.02
-0.74,-37.15
-0.59,-29.71
-0.5,-25.03
-0.5,-25.03
-0.5,-25.03
-0.5,-25.03
-0.24,-12.01
-0.34,-16.93
-0.34,-16.93
-0.44,-21.82
-0.44,-21.82
-0.37,-18.35
-0.28,-13.87
-0.21,-10.36
-0.16,-7.84
-0.06,-3.09
-0.21,-10.53
-0.35,-17.73
-0.35,-17.73
-0.35,-17.73
-0.35,-17.73
-0.34,-16.83
-0.34,-17.0
-0.34,-17.0
-0.24,-12.11
-0.35,-17.59
-0.51,-25.3
-0.51,-25.3
-0.5,-24.86
-0.29,-14.52
-0.2,-10.15
-0.2,-10.15
-0.06,-2.95
0.02,1.11
0.02,1.11
0.02,1.11
0.03,1.42
0.13,6.52
0.13,6.52
0.13,6.52
0.24,11.99
0.54,26.87
0.54,26.87
0.46,22.91
0.29,14.65
0.29,14.65
0.2,10.0
0.2,10.0
0.21,10.55
0.3,14.85
0.3,14.85
0.16,8.07
0.05,2.35
0.05,2.35
0.05,2.35
0.05,2.35
-0.1,-4.81
-0.1,-4.81
-0.1,-4.81
-0.03,-1.4
-0.03,-1.4
0.06,3.25
0.06,3.25
-0.03,-1.37
-0.19,-9.25
-0.1,-4.92
-0.0,-0.23
0.01,0.53
0.01,0.53
-0.11,-5.71
-0.11,-5.71
-0.42,-21.14
-0.54,-26.92
-0.54,-26.92
-0.54,-26.92
-0.47,-23.51
-0.47,-23.51
-0.4,-20.14
-0.4,-20.14
-0.33,-16.56
-0.29,-14.39
-0.45,-22.65
-0.35,-17.69
-0.35,-17.69
-0.31,-15.38
-0.31,-15.38
0.0,0.04
0.12,5.83
0.29,14.47
0.29,14.47
0.22,11.06
0.45,22.6
0.26,12.96
0.14,6.97
0.14,6.97
-0.14,-7.15
-0.07,-3.57
-0.14,-7.12
-0.14,-7.12
-0.06,-3.19
0.02,0.8
0.02,0.8
0.11,5.62
-0.15,-7.36
-0.15,-7.36
-0.15,-7.36
-0.38,-18.9
-0.25,-12.63
-0.13,-6.64
-0.24,-12.22
-0.02,-0.82
-0.02,-0.82
0.05,2.73
0.05,2.73
0.05,2.73
-0.03,-1.26
-0.12,-5.95
-0.28,-14.14
-0.34,-17.04
-0.34,-17.04
-0.34,-17.04
-0.34,-17.04
-0.24,-11.97
-0.1,-5.22
0.01,0.35
0.01,0.63
-0.2,-9.84
-0.31,-15.66
-0.31,-15.66
-0.31,-15.66
-0.31,-15.66
-0.22,-10.98
-0.15,-7.6
-0.01,-0.37
-0.01,-0.37
-0.01,-0.37
0.17,8.72
0.07,3.66
-0.06,-3.09
0.1,5.11
0.02,1.04
0.23,11.51
0.27,13.72
0.49,24.29
0.56,28.25
0.56,28.25
0.48,23.91
0.48,23.91
0.48,23.91
0.48,23.91
0.48,23.91
0.3,14.82
0.22,11.13
0.22,11.13
0.06,2.94
0.06,2.94
0.06,2.94
0.13,6.55
-0.0,-0.16
-0.08,-4.12
-0.15,-7.7
-0.07,-3.37
-0.07,-3.37
0.03,1.35
-0.1,-5.22
-0.22,-10.94
-0.22,-10.94
0.05,2.52
0.05,2.52
0.23,11.55
0.23,11.55
0.23,11.55
0.66,33.14
0.7,35.0
0.88,43.85
0.83,41.71
0.83,41.71
0.71,35.69
0.34,17.13
0.47,23.7
0.59,29.42
0.66,32.9
0.46,23.12
0.46,23.12
0.37,18.64
0.56,27.91
0.56,27.91
0.13,6.31
0.01,0.6
-0.29,-14.63
-0.18,-8.91
-0.1,-4.88
-0.1,-5.12
0.09,4.66
0.09,4.66
0.01,0.35
-0.06,-3.12
-0.06,-3.12
-0.06,-3.12
-0.15,-7.67
-0.34,-16.93
-0.42,-20.83
-0.42,-20.83
-0.42,-20.83
-0.2,-9.84
-0.07,-3.57
0.06,3.01
0.1,5.0
0.28,13.85
0.42,20.98
0.51,25.29
0.68,34.24
0.86,43.23
0.86,43.23
0.79,39.34
0.79,39.34
0.86,43.23
0.86,43.23
0.86,43.23
0.77,38.62
0.65,32.35
0.43,21.74
0.61,30.63
0.52,25.84
0.26,12.89
0.26,12.89
0.08,3.94
-0.1,-5.05
-0.1,-5.05
-0.09,-4.6
-0.09,-4.6
-0.02,-1.16
0.09,4.38
0.25,12.34
0.25,12.34
0.36,17.92
0.51,25.39
0.53,26.6
0.43,21.47
0.55,27.29
0.55,27.29
0.47,23.5
0.47,23.5
0.56,27.84
0.63,31.28
0.51,25.53
0.44,22.08
0.4,20.19
0.24,12.24
0.24,12.24
0.13,6.66
-0.02,-0.82
-0.13,-6.64
-0.03,-1.51
-0.23,-11.53
-0.14,-6.95
-0.06,-3.16
-0.06,-3.16
-0.15,-7.5
-0.27,-13.42
-0.15,-7.67
-0.07,-3.47
-0.14,-7.12
-0.14,-7.12
-0.21,-10.49
-0.1,-4.98
-0.1,-4.98
-0.1,-4.98
-0.1,-4.98
-0.01,-0.64
-0.1,-5.22
-0.18,-9.18
-0.27,-13.52
-0.27,-13.52
-0.34,-16.97
-0.43,-21.62
-0.59,-29.64
-0.59,-29.64
-0.66,-33.08
-0.59,-29.71
-0.83,-41.63
-0.83,-41.63
-0.83,-41.63
-0.76,-38.08
-0.65,-32.4
-0.57,-28.64
-0.49,-24.68
-0.25,-12.73
-0.25,-12.73
-0.07,-3.36
0.03,1.28
0.36,18.09
0.36,18.09
0.43,21.53
0.3,14.99
0.43,21.4
0.43,21.4
0.43,21.4
0.22,11.17
0.22,11.17
0.15,7.41
0.01,0.49
-0.01,-0.51
-0.16,-7.98
-0.16,-7.98
-0.16,-7.98
-0.28,-13.94
-0.28,-13.94
-0.28,-13.94
-0.15,-7.39
-0.22,-11.22
-0.22,-11.22
-0.22,-11.22
-0.09,-4.54
-0.09,-4.54
-0.09,-4.54
0.14,6.86
0.01,0.25
0.24,11.96
0.24,11.96
0.24,11.96
0.21,10.31
0.21,10.31
0.31,15.51
0.31,15.51
0.39,19.33
0.31,15.44
0.31,15.44
0.31,15.44
0.19,9.45
0.19,9.45
0.17,8.48
0.24,11.96
0.15,7.72
0.15,7.72
0.15,7.72
-0.07,-3.37
-0.07,-3.37
-0.26,-12.8
-0.26,-12.8
-0.26,-12.8
-0.34,-16.9
-0.34,-16.9
-0.17,-8.36
-0.05,-2.37
0.02,1.08
-0.05,-2.44
-0.12,-5.91
-0.12,-5.91
-0.12,-5.91
-0.12,-5.91
-0.09,-4.64
-0.09,-4.64
-0.01,-0.4
-0.01,-0.4
-0.01,-0.4
0.15,7.59
0.05,2.73
0.05,2.59
0.05,2.59
0.12,5.9
0.12,5.9
0.02,1.01
0.02,1.01
0.02,1.01
-0.1,-4.88
-0.01,-0.44
-0.01,-0.44
-0.01,-0.44
-0.01,-0.44
-0.01,-0.44
-0.11,-5.5
-0.01,-0.64
-0.18,-9.05
-0.11,-5.71
-0.34,-16.93
-0.13,-6.6
-0.03,-1.71
-0.16,-8.12
-0.16,-8.12
-0.04,-2.23
-0.04,-2.23
-0.04,-2.23
-0.18,-9.01
-0.18,-9.01
-0.18,-9.01
-0.18,-8.81
-0.28,-14.11
-0.38,-18.93
-0.45,-22.27
-0.36,-17.79
-0.45,-22.44
-0.45,-22.44
-0.32,-16.04
-0.32,-16.04
-0.25,-12.7
-0.25,-12.7
-0.15,-7.57
-0.02,-0.78
0.06,3.07
0.06,3.07
0.16,7.93
0.19,9.27
0.28,14.1
0.28,14.1
0.21,10.48
0.1,4.8
0.1,4.8
0.0,0.22
-0.1,-4.81
-0.16,-8.15
-0.26,-12.77
-0.28,-13.77
-0.28,-13.77
-0.26,-13.18
-0.12,-5.81
-0.12,-5.81
-0.22,-11.22
-0.22,-11.22
-0.22,-11.22
-0.15,-7.6
-0.25,-12.46
-0.25,-12.46
-0.16,-7.88
-0.06,-2.85
-0.06,-2.85
-0.08,-3.81
-0.16,-7.95
-0.16,-7.95
-0.33,-16.28
-0.47,-23.65
-0.38,-19.0
-0.11,-5.29
-0.11,-5.29
-0.11,-5.29
0.0,0.04
0.1,4.9
0.1,4.9
0.03,1.35
-0.04,-2.23
-0.04,-2.23
0.07,3.35
-0.1,-4.95
-0.18,-9.01
0.05,2.35
0.05,2.35
-0.14,-6.81
-0.22,-11.15
-0.22,-11.15
-0.13,-6.6
-0.24,-11.94
-0.36,-18.17
-0.23,-11.39
-0.16,-7.84
-0.09,-4.26
-0.01,-0.75
-0.01,-0.75
-0.02,-1.13
0.2,10.24
-0.05,-2.44
-0.13,-6.71
-0.19,-9.25
-0.1,-5.19
-0.1,-5.19
-0.19,-9.74
-0.31,-15.73
-0.19,-9.49
-0.33,-16.28
-0.33,-16.28
-0.33,-16.28
-0.4,-19.79
-0.4,-19.79
-0.22,-11.11
-0.45,-22.72
-0.27,-13.46
-0.06,-3.16
-0.03,-1.3
-0.11,-5.36
-0.11,-5.36
-0.03,-1.3
0.09,4.69
0.09,4.69
0.09,4.69
0.09,4.69
0.09,4.69
0.09,4.69
0.4,19.88
0.4,19.88
0.56,28.18
0.48,24.12
0.36,18.09
0.36,17.88
0.36,17.88
0.36,17.88
0.47,23.36
0.4,19.81
0.6,29.76
0.51,25.32
0.43,21.57
0.43,21.57
0.32,16.23
0.15,7.59
0.15,7.59
-0.0,-0.02
-0.0,-0.02
-0.0,-0.02
0.11,5.38
0.11,5.38
0.18,9.17
-0.01,-0.37
0.06,3.18
-0.01,-0.47
0.15,7.59
0.31,15.71
0.16,8.1
0.27,13.44
0.14,6.9
0.14,6.9
0.21,10.51
0.31,15.4
0.31,15.4
0.31,15.4
0.46,23.05
0.39,19.26
0.39,19.26
0.49,24.25
0.36,17.95
0.37,18.71
0.29,14.34
0.44,21.95
0.61,30.35
0.61,30.35
0.69,34.48
0.62,30.97
0.52,26.08
0.52,26.08
0.52,26.08
0.37,18.43
0.37,18.43
0.48,24.05
0.38,19.05
0.38,19.05
0.29,14.68
0.21,10.27
0.21,10.27
0.04,1.87
0.17,8.48
0.25,12.55
0.24,12.17
0.24,12.17
0.24,12.17
0.32,15.78
0.32,15.78
0.32,15.78
0.08,4.11
0.08,4.11
0.08,4.11
0.08,4.11
0.08,4.18
0.08,4.18
0.08,4.18
-0.14,-7.08
-0.2,-10.22
-0.25,-12.63
-0.25,-12.63
-0.41,-20.45
-0.37,-18.28
-0.48,-24.03
-0.27,-13.59
-0.04,-1.78
-0.12,-5.84
-0.28,-13.97
-0.4,-19.89
-0.31,-15.56
-0.38,-19.17
-0.38,-19.17
-0.21,-10.56
-0.19,-9.46
-0.06,-3.16
-0.06,-3.16
0.02,0.97
-0.1,-4.81
0.02,0.94
-0.28,-13.8
-0.48,-24.1
-0.4,-20.03
-0.24,-11.91
-0.01,-0.68
-0.01,-0.68
0.23,11.31
0.37,18.74
0.38,18.85
0.25,12.68
0.25,12.68
0.32,16.09
0.4,19.78
0.4,19.78
0.33,16.4
0.48,24.15
0.4,19.95
0.4,19.95
0.54,26.77
0.54,27.18
0.54,27.18
0.38,18.81
0.13,6.28
0.04,2.21
0.04,2.21
0.17,8.45
0.1,5.04
0.1,5.04
0.1,5.04
0.17,8.41
0.01,0.35
0.18,9.1
0.18,9.1
0.05,2.28
-0.07,-3.43
-0.14,-6.91
-0.14,-6.91
0.04,2.11
0.12,6.0
0.12,6.0
-0.0,-0.23
-0.1,-4.78
-0.1,-4.78
-0.1,-4.78
-0.02,-1.2
0.07,3.42
0.16,8.21
0.26,13.17
0.26,13.17
0.16,8.17
0.12,6.04
0.12,6.04
-0.09,-4.26
-0.16,-8.15
-0.16,-8.15
-0.16,-8.15
-0.07,-3.61
-0.07,-3.61
-0.07,-3.61
-0.14,-7.19
-0.22,-11.22
-0.32,-16.0
-0.5,-24.92
-0.5,-24.92
-0.4,-19.93
-0.29,-14.32
-0.29,-14.32
-0.03,-1.47
-0.03,-1.47
-0.03,-1.47
-0.03,-1.47
-0.1,-4.85
0.06,2.83
0.06,2.83
-0.11,-5.57
0.04,2.18
0.11,5.62
0.19,9.58
0.19,9.58
0.19,9.58
0.33,16.71
0.33,16.71
0.2,10.24
0.33,16.37
0.33,16.37
0.33,16.37
0.39,19.74
0.24,12.06
0.33,16.3
0.49,24.7
0.42,20.98
0.35,17.54
0.22,10.93
0.09,4.49
0.09,4.49
0.13,6.73
-0.0,-0.02
-0.1,-4.88
-0.12,-6.05
-0.12,-6.05
0.02,1.11
0.02,1.11
0.02,1.11
-0.16,-8.22
-0.16,-8.22
-0.16,-8.22
-0.29,-14.52
-0.09,-4.47
0.17,8.72
0.34,17.16
0.06,2.87
0.19,9.62
0.37,18.71
0.28,13.75
0.28,13.75
0.23,11.65
0.17,8.31
0.04,1.97
0.14,7.07
0.14,7.07
0.14,7.07
0.12,5.87
0.05,2.42
-0.09,-4.33
-0.26,-12.77
-0.08,-3.85
-0.17,-8.74
-0.11,-5.47
-0.11,-5.47
-0.11,-5.47
-0.3,-14.9
-0.42,-20.83
-0.29,-14.49
-0.29,-14.49
-0.29,-14.49
-0.29,-14.49
0.1,4.8
0.1,4.8
0.1,4.8
0.19,9.72
0.11,5.73
0.09,4.42
0.06,3.04
-0.04,-2.09
-0.04,-2.09
0.11,5.69
0.37,18.71
0.37,18.71
0.37,18.71
0.37,18.71
0.37,18.71
0.14,6.93
0.22,11.24
0.22,11.24
0.13,6.31
0.04,2.08
0.25,12.3
0.12,6.17
0.08,3.76
0.08,3.76
-0.06,-3.09
-0.14,-6.84
-0.14,-6.84
-0.14,-6.84
-0.24,-12.22
-0.24,-12.22
-0.24,-12.22
-0.33,-16.52
-0.33,-16.52
-0.33,-16.52
-0.39,-19.28
-0.47,-23.3
-0.47,-23.3
-0.38,-19.17
-0.3,-14.94
-0.23,-11.49
-0.39,-19.45
-0.39,-19.45
-0.39,-19.45
-0.13,-6.53
-0.13,-6.53
-0.13,-6.53
-0.13,-6.53
-0.13,-6.53
-0.13,-6.53
0.23,11.58
0.23,11.58
0.14,6.79
0.2,10.2
0.28,14.2
0.14,7.07
0.2,9.86
0.29,14.3
0.29,14.3
0.14,6.76
0.21,10.69
0.14,6.79
0.25,12.48
0.25,12.48
0.13,6.62
-0.18,-8.81
-0.05,-2.71
0.11,5.69
-0.1,-4.78
-0.34,-17.0
-0.2,-9.87
-0.09,-4.71
-0.18,-9.15
-0.18,-9.15
-0.18,-9.15
-0.26,-13.08
-0.18,-9.19
-0.3,-14.87
-0.3,-14.87
-0.18,-9.01
-0.09,-4.71
-0.22,-10.8
-0.29,-14.42
0.17,8.55
0.33,16.47
0.33,16.47
0.33,16.47
0.48,23.94
0.55,27.29
0.67,33.69
0.85,42.47
0.85,42.47
0.99,49.57
0.92,46.02
0.85,42.34
0.85,42.34
0.85,42.34
0.85,42.34
0.47,23.36
0.39,19.43
0.26,12.82
0.26,12.82
-0.03,-1.26
0.07,3.28
0.01,0.7
-0.03,-1.33
0.09,4.35
0.05,2.49
0.23,11.34
0.3,15.03
0.3,15.03
0.3,15.03
0.3,15.03
0.43,21.5
0.5,25.05
0.63,31.66
0.72,36.17
0.86,42.78
0.7,34.9
0.72,36.24
0.59,29.49
0.55,27.6
0.37,18.74
0.27,13.44
0.51,25.32
0.51,25.32
0.51,25.32
0.51,25.32
0.67,33.69
0.67,33.55
0.67,33.55
0.58,29.04
0.7,35.21
0.7,35.21
0.72,36.1
0.72,36.1
0.83,41.34
1.07,53.42
1.19,59.49
0.75,37.41
0.75,37.41
0.75,37.41
0.75,37.41
0.58,29.04
0.68,33.86
0.68,33.86
0.68,33.86
0.55,27.7
0.47,23.29
0.34,17.23
0.34,17.23
0.16,8.21
-0.01,-0.27
-0.13,-6.33
0.08,3.87
0.08,3.87
0.08,3.87
0.17,8.27
0.34,16.92
0.17,8.69
